stopId1, stopId2, time
12350656,12348709,28
12350656,12332932,61
12350656,12345229,66
12350656,12350492,69
12350656,12346752,69
12350656,12349283,49
12350656,12339545,65
12350656,12350842,47
12350656,12351426,55
12350656,12348694,32
12350656,12350468,31
12350656,Depot,31
12338526,12351217,31
12338526,12348192,29
12338526,12349057,26
12338526,12349516,33
12338526,12343415,40
12338526,12351488,38
12338526,12350135,34
12338526,12345328,42
12338526,12348444,43
12338526,12350840,40
12338526,12350818,49
12338526,12350484,26
12338526,12308520,26
12338526,12349005,31
12338526,12350627,32
12338526,12349651,32
12338526,12351196,44
12338526,12349968,32
12338526,12350265,34
12338526,12351082,42
12338526,12342376,40
12338526,12349989,26
12338526,12351272,29
12338526,12351315,43
12338526,12347928,37
12338526,12351049,38
12338526,12349009,41
12338526,12351024,40
12338526,12350358,29
12338526,12351769,31
12338526,12350501,47
12338526,12348896,23
12338526,12349842,20
12338526,12350103,23
12338526,12349706,30
12338526,12337737,13
12338526,12346603,19
12338526,12350687,21
12338526,12348803,17
12338526,12350757,5
12338526,12345730,29
12338526,12348335,49
12338526,12347871,30
12338526,12350758,31
12338526,12349553,27
12338526,12350656,4
12338526,12348665,27
12338526,12350684,16
12338526,12347260,51
12338526,12348709,23
12338526,12332932,57
12338526,12345229,47
12338526,12350492,55
12338526,12346752,74
12338526,12349283,45
12338526,12339545,56
12338526,12350842,43
12338526,12351426,50
12338526,12348694,28
12338526,12350468,27
12338526,Depot,27
12348665,12351217,46
12348665,12348192,44
12348665,12349057,41
12348665,12349516,47
12348665,12343415,54
12348665,12351488,52
12348665,12350135,48
12348665,12345328,20
12348665,12348444,19
12348665,12350840,15
12348665,12350818,22
12348665,12350484,9
12348665,12308520,3
12348665,12349005,17
12348665,12350627,10
12348665,12349651,11
12348665,12351196,10
12348665,12349968,10
12348665,12350265,7
12348665,12351082,23
12348665,12342376,18
12348665,12349989,2
12348665,12351272,14
12348665,12351315,16
12348665,12347928,12
12348665,12351049,15
12348665,12349009,12
12348665,12351024,16
12348665,12350358,6
12348665,12351769,10
12348665,12350501,29
12348665,12348896,9
12348665,12349842,21
12348665,12350103,28
12348665,12349706,22
12348665,12337737,19
12348665,12346603,12
12348665,12350687,11
12348665,12348803,17
12348665,12350757,28
12348665,12345730,14
12348665,12348335,34
12348665,12347871,8
12348665,12350758,13
12348665,12349553,10
12348665,12350656,28
12348665,12338526,27
12348665,12350684,17
12348665,12347260,35
12348665,12348709,7
12348665,12332932,36
12348665,12345229,21
12348665,12350492,29
12348665,12346752,29
12348665,12349283,29
12348665,12339545,31
12348665,12350842,22
12348665,12351426,33
12348665,12348694,23
12348665,12350468,1
12348665,Depot,3
12350684,12351217,33
12350684,12348192,31
12350684,12349057,28
12350684,12349516,34
12350684,12343415,41
12350684,12351488,39
12350684,12350135,35
12350684,12345328,32
12350684,12348444,33
12350684,12350840,30
12350684,12350818,39
12350684,12350484,15
12350684,12308520,16
12350684,12349005,15
12350684,12350627,22
12350684,12349651,22
12350684,12351196,21
12350684,12349968,21
12350684,12350265,26
12350684,12351082,26
12350684,12342376,30
12350684,12349989,16
12350684,12351272,14
12350684,12351315,27
12350684,12347928,27
12350684,12351049,28
12350684,12349009,28
12350684,12351024,30
12350684,12350358,19
12350684,12351769,19
12350684,12350501,27
12350684,12348896,12
12350684,12349842,5
12350684,12350103,12
12350684,12349706,14
12350684,12337737,6
12350684,12346603,9
12350684,12350687,9
12350684,12348803,4
12350684,12350757,18
12350684,12345730,15
12350684,12348335,29
12350684,12347871,20
12350684,12350758,16
12350684,12349553,16
12350684,12350656,18
12350684,12338526,16
12350684,12348665,17
12350684,12347260,30
12350684,12348709,13
12350684,12332932,47
12350684,12345229,39
12350684,12350492,44
12350684,12346752,46
12350684,12349283,35
12350684,12339545,50
12350684,12350842,33
12350684,12351426,35
12350684,12348694,12
12350684,12350468,17
12350684,Depot,17
12347260,12351217,29
12347260,12348192,41
12347260,12349057,42
12347260,12349516,33
12347260,12343415,31
12347260,12351488,43
12347260,12350135,38
12347260,12345328,53
12347260,12348444,42
12347260,12350840,40
12347260,12350818,59
12347260,12350484,44
12347260,12308520,44
12347260,12349005,27
12347260,12350627,41
12347260,12349651,51
12347260,12351196,50
12347260,12349968,50
12347260,12350265,46
12347260,12351082,22
12347260,12342376,50
12347260,12349989,44
12347260,12351272,29
12347260,12351315,47
12347260,12347928,38
12347260,12351049,47
12347260,12349009,32
12347260,12351024,51
12347260,12350358,31
12347260,12351769,48
12347260,12350501,9
12347260,12348896,32
12347260,12349842,28
12347260,12350103,27
12347260,12349706,18
12347260,12337737,34
12347260,12346603,38
12347260,12350687,40
12347260,12348803,33
12347260,12350757,46
12347260,12345730,27
12347260,12348335,5
12347260,12347871,49
12347260,12350758,27
12347260,12349553,44
12347260,12350656,49
12347260,12338526,52
12347260,12348665,35
12347260,12350684,30
12347260,12348709,42
12347260,12332932,29
12347260,12345229,38
12347260,12350492,33
12347260,12346752,39
12347260,12349283,19
12347260,12339545,55
12347260,12350842,24
12347260,12351426,18
12347260,12348694,18
12347260,12350468,36
12347260,Depot,35
12348709,12351217,42
12348709,12348192,40
12348709,12349057,37
12348709,12349516,43
12348709,12343415,50
12348709,12351488,48
12348709,12350135,44
12348709,12345328,24
12348709,12348444,23
12348709,12350840,20
12348709,12350818,32
12348709,12350484,6
12348709,12308520,5
12348709,12349005,11
12348709,12350627,14
12348709,12349651,14
12348709,12351196,13
12348709,12349968,14
12348709,12350265,12
12348709,12351082,20
12348709,12342376,22
12348709,12349989,5
12348709,12351272,9
12348709,12351315,27
12348709,12347928,16
12348709,12351049,20
12348709,12349009,15
12348709,12351024,20
12348709,12350358,6
12348709,12351769,10
12348709,12350501,27
12348709,12348896,3
12348709,12349842,17
12348709,12350103,24
12348709,12349706,17
12348709,12337737,15
12348709,12346603,7
12348709,12350687,5
12348709,12348803,13
12348709,12350757,24
12348709,12345730,9
12348709,12348335,41
12348709,12347871,12
12348709,12350758,8
12348709,12349553,7
12348709,12350656,27
12348709,12338526,23
12348709,12348665,7
12348709,12350684,13
12348709,12347260,42
12348709,12332932,35
12348709,12345229,25
12348709,12350492,33
12348709,12346752,33
12348709,12349283,27
12348709,12339545,37
12348709,12350842,22
12348709,12351426,32
12348709,12348694,18
12348709,12350468,7
12348709,Depot,7
12332932,12351217,65
12332932,12348192,73
12332932,12349057,70
12332932,12349516,69
12332932,12343415,52
12332932,12351488,80
12332932,12350135,75
12332932,12345328,78
12332932,12348444,33
12332932,12350840,35
12332932,12350818,40
12332932,12350484,40
12332932,12308520,36
12332932,12349005,36
12332932,12350627,44
12332932,12349651,47
12332932,12351196,46
12332932,12349968,46
12332932,12350265,35
12332932,12351082,31
12332932,12342376,56
12332932,12349989,33
12332932,12351272,37
12332932,12351315,52
12332932,12347928,33
12332932,12351049,53
12332932,12349009,29
12332932,12351024,40
12332932,12350358,31
12332932,12351769,44
12332932,12350501,22
12332932,12348896,40
12332932,12349842,50
12332932,12350103,45
12332932,12349706,34
12332932,12337737,48
12332932,12346603,41
12332932,12350687,40
12332932,12348803,46
12332932,12350757,57
12332932,12345730,36
12332932,12348335,25
12332932,12347871,42
12332932,12350758,35
12332932,12349553,41
12332932,12350656,60
12332932,12338526,56
12332932,12348665,35
12332932,12350684,46
12332932,12347260,29
12332932,12348709,40
12332932,12345229,20
12332932,12350492,14
12332932,12346752,20
12332932,12349283,15
12332932,12339545,34
12332932,12350842,20
12332932,12351426,20
12332932,12348694,46
12332932,12350468,36
12332932,Depot,36
12345229,12351217,54
12345229,12348192,60
12345229,12349057,60
12345229,12349516,55
12345229,12343415,77
12345229,12351488,72
12345229,12350135,58
12345229,12345328,22
12345229,12348444,12
12345229,12350840,11
12345229,12350818,17
12345229,12350484,30
12345229,12308520,24
12345229,12349005,27
12345229,12350627,18
12345229,12349651,21
12345229,12351196,24
12345229,12349968,24
12345229,12350265,16
12345229,12351082,28
12345229,12342376,20
12345229,12349989,22
12345229,12351272,28
12345229,12351315,31
12345229,12347928,11
12345229,12351049,21
12345229,12349009,11
12345229,12351024,15
12345229,12350358,21
12345229,12351769,28
12345229,12350501,30
12345229,12348896,25
12345229,12349842,35
12345229,12350103,39
12345229,12349706,29
12345229,12337737,39
12345229,12346603,32
12345229,12350687,30
12345229,12348803,38
12345229,12350757,60
12345229,12345730,27
12345229,12348335,36
12345229,12347871,25
12345229,12350758,26
12345229,12349553,31
12345229,12350656,48
12345229,12338526,46
12345229,12348665,21
12345229,12350684,38
12345229,12347260,39
12345229,12348709,25
12345229,12332932,20
12345229,12350492,10
12345229,12346752,10
12345229,12349283,22
12345229,12339545,19
12345229,12350842,18
12345229,12351426,33
12345229,12348694,32
12345229,12350468,21
12345229,Depot,23
12350492,12351217,59
12350492,12348192,68
12350492,12349057,71
12350492,12349516,63
12350492,12343415,57
12350492,12351488,84
12350492,12350135,65
12350492,12345328,70
12350492,12348444,22
12350492,12350840,21
12350492,12350818,24
12350492,12350484,38
12350492,12308520,32
12350492,12349005,34
12350492,12350627,30
12350492,12349651,36
12350492,12351196,36
12350492,12349968,36
12350492,12350265,24
12350492,12351082,31
12350492,12342376,40
12350492,12349989,30
12350492,12351272,35
12350492,12351315,42
12350492,12347928,21
12350492,12351049,38
12350492,12349009,19
12350492,12351024,25
12350492,12350358,29
12350492,12351769,36
12350492,12350501,26
12350492,12348896,33
12350492,12349842,43
12350492,12350103,43
12350492,12349706,33
12350492,12337737,61
12350492,12346603,49
12350492,12350687,37
12350492,12348803,45
12350492,12350757,71
12350492,12345730,34
12350492,12348335,32
12350492,12347871,34
12350492,12350758,33
12350492,12349553,40
12350492,12350656,72
12350492,12338526,54
12350492,12348665,29
12350492,12350684,44
12350492,12347260,33
12350492,12348709,33
12350492,12332932,14
12350492,12345229,10
12350492,12346752,10
12350492,12349283,17
12350492,12339545,23
12350492,12350842,18
12350492,12351426,27
12350492,12348694,36
12350492,12350468,29
12350492,Depot,31
12346752,12351217,62
12346752,12348192,68
12346752,12349057,74
12346752,12349516,63
12346752,12343415,75
12346752,12351488,80
12346752,12350135,66
12346752,12345328,30
12346752,12348444,18
12346752,12350840,21
12346752,12350818,19
12346752,12350484,38
12346752,12308520,32
12346752,12349005,35
12346752,12350627,27
12346752,12349651,31
12346752,12351196,33
12346752,12349968,34
12346752,12350265,24
12346752,12351082,36
12346752,12342376,34
12346752,12349989,29
12346752,12351272,36
12346752,12351315,36
12346752,12347928,20
12346752,12351049,32
12346752,12349009,19
12346752,12351024,25
12346752,12350358,29
12346752,12351769,36
12346752,12350501,31
12346752,12348896,34
12346752,12349842,54
12346752,12350103,47
12346752,12349706,37
12346752,12337737,47
12346752,12346603,39
12346752,12350687,38
12346752,12348803,46
12346752,12350757,69
12346752,12345730,35
12346752,12348335,37
12346752,12347871,34
12346752,12350758,34
12346752,12349553,38
12346752,12350656,70
12346752,12338526,77
12346752,12348665,29
12346752,12350684,45
12346752,12347260,39
12346752,12348709,33
12346752,12332932,20
12346752,12345229,10
12346752,12350492,10
12346752,12349283,21
12346752,12339545,18
12346752,12350842,22
12346752,12351426,33
12346752,12348694,40
12346752,12350468,29
12346752,Depot,31
12349283,12351217,45
12349283,12348192,62
12349283,12349057,59
12349283,12349516,49
12349283,12343415,54
12349283,12351488,71
12349283,12350135,68
12349283,12345328,38
12349283,12348444,31
12349283,12350840,29
12349283,12350818,36
12349283,12350484,29
12349283,12308520,29
12349283,12349005,23
12349283,12350627,34
12349283,12349651,35
12349283,12351196,34
12349283,12349968,34
12349283,12350265,39
12349283,12351082,17
12349283,12342376,43
12349283,12349989,29
12349283,12351272,24
12349283,12351315,40
12349283,12347928,27
12349283,12351049,40
12349283,12349009,21
12349283,12351024,31
12349283,12350358,31
12349283,12351769,33
12349283,12350501,12
12349283,12348896,28
12349283,12349842,35
12349283,12350103,35
12349283,12349706,23
12349283,12337737,37
12349283,12346603,30
12349283,12350687,30
12349283,12348803,35
12349283,12350757,46
12349283,12345730,23
12349283,12348335,16
12349283,12347871,33
12349283,12350758,22
12349283,12349553,29
12349283,12350656,49
12349283,12338526,45
12349283,12348665,30
12349283,12350684,35
12349283,12347260,19
12349283,12348709,28
12349283,12332932,15
12349283,12345229,22
12349283,12350492,17
12349283,12346752,22
12349283,12339545,37
12349283,12350842,10
12349283,12351426,13
12349283,12348694,29
12349283,12350468,30
12349283,Depot,30
12339545,12351217,124
12339545,12348192,90
12339545,12349057,87
12339545,12349516,125
12339545,12343415,133
12339545,12351488,98
12339545,12350135,94
12339545,12345328,24
12339545,12348444,17
12339545,12350840,20
12339545,12350818,13
12339545,12350484,42
12339545,12308520,34
12339545,12349005,39
12339545,12350627,27
12339545,12349651,30
12339545,12351196,33
12339545,12349968,33
12339545,12350265,25
12339545,12351082,40
12339545,12342376,23
12339545,12349989,33
12339545,12351272,40
12339545,12351315,35
12339545,12347928,20
12339545,12351049,24
12339545,12349009,23
12339545,12351024,22
12339545,12350358,32
12339545,12351769,36
12339545,12350501,46
12339545,12348896,38
12339545,12349842,100
12339545,12350103,108
12339545,12349706,40
12339545,12337737,51
12339545,12346603,44
12339545,12350687,42
12339545,12348803,46
12339545,12350757,69
12339545,12345730,39
12339545,12348335,53
12339545,12347871,34
12339545,12350758,38
12339545,12349553,41
12339545,12350656,57
12339545,12338526,55
12339545,12348665,31
12339545,12350684,49
12339545,12347260,53
12339545,12348709,37
12339545,12332932,34
12339545,12345229,19
12339545,12350492,23
12339545,12346752,18
12339545,12349283,37
12339545,12350842,38
12339545,12351426,48
12339545,12348694,107
12339545,12350468,30
12339545,Depot,33
12350842,12351217,45
12350842,12348192,60
12350842,12349057,56
12350842,12349516,46
12350842,12343415,61
12350842,12351488,67
12350842,12350135,64
12350842,12345328,33
12350842,12348444,26
12350842,12350840,25
12350842,12350818,31
12350842,12350484,25
12350842,12308520,23
12350842,12349005,21
12350842,12350627,24
12350842,12349651,32
12350842,12351196,31
12350842,12349968,31
12350842,12350265,18
12350842,12351082,15
12350842,12342376,31
12350842,12349989,20
12350842,12351272,21
12350842,12351315,31
12350842,12347928,22
12350842,12351049,29
12350842,12349009,16
12350842,12351024,26
12350842,12350358,18
12350842,12351769,30
12350842,12350501,16
12350842,12348896,20
12350842,12349842,29
12350842,12350103,30
12350842,12349706,19
12350842,12337737,34
12350842,12346603,26
12350842,12350687,24
12350842,12348803,32
12350842,12350757,43
12350842,12345730,21
12350842,12348335,23
12350842,12347871,29
12350842,12350758,20
12350842,12349553,26
12350842,12350656,46
12350842,12338526,42
12350842,12348665,22
12350842,12350684,32
12350842,12347260,24
12350842,12348709,22
12350842,12332932,20
12350842,12345229,18
12350842,12350492,18
12350842,12346752,22
12350842,12349283,10
12350842,12339545,39
12350842,12351426,20
12350842,12348694,23
12350842,12350468,23
12350842,Depot,23
12351426,12351217,45
12351426,12348192,66
12351426,12349057,63
12351426,12349516,49
12351426,12343415,43
12351426,12351488,82
12351426,12350135,80
12351426,12345328,50
12351426,12348444,41
12351426,12350840,40
12351426,12350818,50
12351426,12350484,32
12351426,12308520,32
12351426,12349005,29
12351426,12350627,38
12351426,12349651,39
12351426,12351196,38
12351426,12349968,38
12351426,12350265,34
12351426,12351082,24
12351426,12342376,48
12351426,12349989,32
12351426,12351272,30
12351426,12351315,44
12351426,12347928,37
12351426,12351049,45
12351426,12349009,31
12351426,12351024,47
12351426,12350358,34
12351426,12351769,36
12351426,12350501,11
12351426,12348896,32
12351426,12349842,34
12351426,12350103,34
12351426,12349706,24
12351426,12337737,40
12351426,12346603,33
12351426,12350687,33
12351426,12348803,39
12351426,12350757,50
12351426,12345730,29
12351426,12348335,15
12351426,12347871,37
12351426,12350758,28
12351426,12349553,33
12351426,12350656,52
12351426,12338526,48
12351426,12348665,34
12351426,12350684,36
12351426,12347260,18
12351426,12348709,32
12351426,12332932,21
12351426,12345229,33
12351426,12350492,27
12351426,12346752,32
12351426,12349283,13
12351426,12339545,48
12351426,12350842,20
12351426,12348694,28
12351426,12350468,33
12351426,Depot,33
12348694,12351217,31
12348694,12348192,43
12348694,12349057,40
12348694,12349516,32
12348694,12343415,41
12348694,12351488,39
12348694,12350135,34
12348694,12345328,44
12348694,12348444,32
12348694,12350840,31
12348694,12350818,46
12348694,12350484,23
12348694,12308520,22
12348694,12349005,10
12348694,12350627,33
12348694,12349651,30
12348694,12351196,33
12348694,12349968,31
12348694,12350265,34
12348694,12351082,18
12348694,12342376,41
12348694,12349989,21
12348694,12351272,12
12348694,12351315,54
12348694,12347928,28
12348694,12351049,39
12348694,12349009,23
12348694,12351024,38
12348694,12350358,19
12348694,12351769,27
12348694,12350501,19
12348694,12348896,15
12348694,12349842,10
12348694,12350103,9
12348694,12349706,7
12348694,12337737,17
12348694,12346603,14
12348694,12350687,14
12348694,12348803,16
12348694,12350757,29
12348694,12345730,11
12348694,12348335,21
12348694,12347871,29
12348694,12350758,12
12348694,12349553,27
12348694,12350656,32
12348694,12338526,28
12348694,12348665,23
12348694,12350684,13
12348694,12347260,19
12348694,12348709,18
12348694,12332932,38
12348694,12345229,32
12348694,12350492,36
12348694,12346752,40
12348694,12349283,28
12348694,12339545,103
12348694,12350842,23
12348694,12351426,27
12348694,12350468,24
12348694,Depot,23
12350468,12351217,45
12350468,12348192,43
12350468,12349057,40
12350468,12349516,46
12350468,12343415,53
12350468,12351488,51
12350468,12350135,47
12350468,12345328,18
12350468,12348444,18
12350468,12350840,15
12350468,12350818,21
12350468,12350484,9
12350468,12308520,4
12350468,12349005,17
12350468,12350627,9
12350468,12349651,10
12350468,12351196,9
12350468,12349968,9
12350468,12350265,7
12350468,12351082,24
12350468,12342376,16
12350468,12349989,4
12350468,12351272,14
12350468,12351315,15
12350468,12347928,11
12350468,12351049,14
12350468,12349009,12
12350468,12351024,15
12350468,12350358,7
12350468,12351769,8
12350468,12350501,28
12350468,12348896,10
12350468,12349842,20
12350468,12350103,27
12350468,12349706,22
12350468,12337737,18
12350468,12346603,11
12350468,12350687,11
12350468,12348803,17
12350468,12350757,28
12350468,12345730,15
12350468,12348335,35
12350468,12347871,6
12350468,12350758,14
12350468,12349553,9
12350468,12350656,28
12350468,12338526,26
12350468,12348665,1
12350468,12350684,16
12350468,12347260,36
12350468,12348709,7
12350468,12332932,36
12350468,12345229,21
12350468,12350492,29
12350468,12346752,29
12350468,12349283,28
12350468,12339545,30
12350468,12350842,23
12350468,12351426,33
12350468,12348694,23
12350468,Depot,3
Depot,12351217,45
Depot,12348192,44
Depot,12349057,40
Depot,12349516,46
Depot,12343415,54
Depot,12351488,51
Depot,12350135,48
Depot,12345328,21
Depot,12348444,20
Depot,12350840,17
Depot,12350818,23
Depot,12350484,9
Depot,12308520,4
Depot,12349005,17
Depot,12350627,11
Depot,12349651,12
Depot,12351196,11
Depot,12349968,11
Depot,12350265,10
Depot,12351082,24
Depot,12342376,19
Depot,12349989,3
Depot,12351272,15
Depot,12351315,17
Depot,12347928,14
Depot,12351049,17
Depot,12349009,14
Depot,12351024,17
Depot,12350358,7
Depot,12351769,10
Depot,12350501,28
Depot,12348896,10
Depot,12349842,21
Depot,12350103,27
Depot,12349706,22
Depot,12337737,19
Depot,12346603,12
Depot,12350687,11
Depot,12348803,17
Depot,12350757,28
Depot,12345730,15
Depot,12348335,35
Depot,12347871,8
Depot,12350758,14
Depot,12349553,10
Depot,12350656,28
Depot,12338526,26
Depot,12348665,3
Depot,12350684,16
Depot,12347260,35
Depot,12348709,7
Depot,12332932,36
Depot,12345229,23
Depot,12350492,31
Depot,12346752,31
Depot,12349283,28
Depot,12339545,33
Depot,12350842,23
Depot,12351426,33
Depot,12348694,23
Depot,12350468,3
